Date,half,Lineup,timex,timey,2ptA,name,2ptM,name,3ptA,name,3ptM,name,FGA,name,FGM,name,FTA,name,"FTM,",name,OREB,name,DREB,name,Asst,name,TOV,name,Steal,name,Foul,name,Block,name,Pts,name,opp_2ptA,opp_2ptM,opp_3ptA,opp_3ptM,opp_FGA,opp_FGM,opp_FTA,opp_FTMf,opp_OREB,opp_DREB,opp_Asst,opp_TOV,opp_Steal,opp_Foul,opp_Block,opp_Pts
20181208,1,"['babek,mickey', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",11:03,11:03,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20181208,1,"['babek,mickey', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",10:41,10:39,1,"karpowicz,matt",1,"karpowicz,matt",0,,0,,1,"karpowicz,matt",1,"karpowicz,matt",0,,0,,0,,0,,0,,0,,0,,0,,0,,2,"karpowicz,matt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181208,1,"['babek,mickey', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",10:39,10:39,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"babek,mickey",0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181208,1,"['babek,mickey', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",10:39,10:17,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20181208,1,"['babek,mickey', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",10:17,10:17,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"scadlock,kyle",0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181208,1,"['babek,mickey', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",10:17,10:00,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20181208,1,"['casey,bobby', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",10:00,09:50,1,"karpowicz,matt",0,,0,,0,,1,"karpowicz,matt",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181208,1,"['casey,bobby', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",09:50,09:50,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20181208,1,"['casey,bobby', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",09:50,09:42,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20181208,1,"['casey,bobby', 'feinberg,henry', 'karpowicz,matt', 'scadlock,kyle', 'taylor,marc']",09:42,09:42,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
